train_id,text,C0027497:Übelkeit,C0011991:Diarrhöe,C0015672:Erschöpfung,C0042963:Erbrechen,C0003123:Anorexie,C0018681:Kopfschmerzen,C0015967:Fieber,C0206062:Interstitielle Lungenerkrankung,C0023895:Leberschädigung,C0012833:Drehschwindel,C0030193:Schmerz,C0002170:Alopezie,C0004096:Analgetisches Asthma-Syndrom,C0022658:Nierenerkrankung,C0020517:Hypersensibilität,C0917801:Insomnie,C0009806:Constipation,C0005956:Knochenmarkerkrankung,C0000737:Bauchschmerzen,C0010692:Hämorrhagische Zystitis,C0015230:Ausschlag,C0149745:Stomatitis
3580.0,"<user_name> Bei mir wurde bereits Aspirin-Asthma diagnostiziert. Ich kann keine Schmerzmittel einnehmen, weil ich kein Loxonin und keine Schmerzmittel-Penis einnehmen kann.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8508.0,"Azathioprin ist wirksam. Erkundigen Sie sich beim Vorstellungsgespräch, ob es bei Menschen mit einer Zirrhose in der Vorgeschichte nach einer Organtransplantation verwendet werden kann! #Colitis ulcerosa <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.0,"[Prävalentes Alter: jüngere Altersgruppe - 2000 Berichte über Remissionsraten von über 80 % bei Patienten mit Colitis ulcerosa, die mit Infliximab allein in Kombination mit intravenösem Immunglobulin und Adalimumab behandelt wurden.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894.0,"<user_name> Danke, jetzt bin ich seit einer Woche mit Mesalazin stabil, also geht es mir noch gut, aber wenn die Schmerzen schlimmer werden, muss ich wieder ins Krankenhaus.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1761.0,<user_name> Ich habe eine Nebenwirkung namens Nierenschäden durch Cisplatin. Ich bin im Krankenhaus mit tubulären Schäden.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286.0,"Gestern wollte ich die Ergebnisse des C-Tests abholen, und es war immer noch eine Nebenwirkung des Kontrastmittels. Ich hatte danach Kopfschmerzen und Lethargie.",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718.0,"Als ich Ciclosporin nahm, hatte ich weniger Bauchschmerzen, und als ich sagte, dass ich zu Ödemen neige, sagten sie mir, ich solle es weiter nehmen, aber... ich weiß nicht...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375.0,"Die Nebenwirkungen von Azathioprin haben mich völlig verrückt gemacht. Die Zahl meiner weißen Blutkörperchen geht zurück, aber der Haarausfall hat nicht aufgehört #Ulcerative Colitis <url>.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1298.0,"<user_name> Guten Tag, ich würde gerne wissen, ob Sie die Nebenwirkungen von Mesalazin kennen, würden Sie versuchen, es als Behandlung für entzündliche demyelinisierende Polyneuropathie zu verwenden, die nicht in die refraktäre Kategorie der g-Nephropathie fällt?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369.0,"Ich weiß, es sagte, die Nebenwirkungen von Neoral waren Schlaflosigkeit, aber vielleicht ist das, weil ich auch Cyclosporin nehmen... Ich wachte heute Morgen um 5.30 Uhr auf und schlief wie verrückt ein, als ich um 7.30 Uhr aufwachte.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296.0,"Die Kombination von #cidp neoral und Cyclosporin kann zu schlechten Nierenwerten und einer Beeinträchtigung der Nierenfunktion führen. Außerdem erhöht sich der Urinspiegel und der Blutspiegel steigt an. <url>''#Neues Coronavirus Akute virale Lungenentzündung mit Fieber, Husten und Dyspnoe. In schweren Fällen kann der Blutspiegel überwacht werden und ein Arzneimittel zur Entfernung von Immunzellen aus dem Blut zugeführt werden. Vorsicht bei Einnahme von mehr als 1 mg Cyclosporin.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4283.0,"Ich nehme seit anderthalb Monaten Antibiotika und seit gestern sind die Schmerzen weniger geworden, also werde ich fragen, ob ich sie heute absetzen kann! <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8975.0,"<user_name> Ich nehme jetzt seit etwa zwei Wochen Cisplatin-Krebsmedikamente, seit ich mit der Behandlung begonnen habe, und die Übelkeit ist nie verschwunden!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8752.0,"<user_name> Wenn ich etwas namens Amiodaron in C verwende, verursacht es einen Darmverschluss und erhöht das Risiko eines Lungenödems... Wie sieht es mit Nebenwirkungen aus?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9616.0,"<user_name> Geht es dir gut? Ich habe auch starken Heuschnupfen und nehme jeden Tag Nasentropfen, also haben mir die Steroide wirklich geholfen. Ich hoffe, es geht dir bald besser! Ich bete für dich!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285.0,"<user_name> Ich bin auch allergisch gegen Mesalazin, weil ich unter Steroiden eine Anaphylaxie hatte, deshalb darf ich die Impfung nicht bekommen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6507.0,"<user_name> Ich hatte auch Aspirin-Asthma, aber ich war erleichtert, dass die Symptome der Corona nur leicht waren, aber das Fieber und die anderen Symptome von Impfstoff-Nebenwirkungen sind wirklich beängstigend.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1549.0,"Ich nehme seit etwa einem Monat Methotrexat. Die Nebenwirkungen, Kopfschmerzen, sind viel besser, aber ich sehe sie immer noch in meinen Händen und Füßen.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7004.0,"<user_name> Die Nebenwirkungen von Cisplatin waren Nierenprobleme und Magengeschwüre. Ich weiß, dass dies schwer für Sie gewesen sein mag, aber ich hoffe, dass es Ihnen bald besser geht.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2959.0,Azathioprin wird weniger gut resorbiert als Allopurinol und kann das hämophagozytische Syndrom verschlimmern (5/6)#Matto's proper potentiometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120.0,"Heute ist der Tag des Krankenhausbesuches, und mein Appetit ist zurückgekehrt, wahrscheinlich dank der Reduzierung der Steroide und des Mesalazins. Der Durchfall hat nachgelassen und er isst mehr und nimmt zu! Ich bin so glücklich!!! <url>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258.0,"Isoniazid-TablettenAnti-Tuberkulose-Mittel. Es wird häufig als wirksam gegen Tuberkulose bezeichnet, aber auch die Nebenwirkungen sind zu beachten. Dieses Medikament kann eine bakterielle Hirnhautentzündung verursachen, daher ist Vorsicht geboten. #Matto's richtige Potenzierung der Tuberkulose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201.0,"Guten Morgen, heute wird's heiß. #Gichtanfall Tag 169 #Erreicht 55 Tage Nüchternheit #Nüchternheit 8/14 - Trinken #Febrik Tag 103 #Colchicine Tag 101 #Selecox Tag 28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738.0,"Ich nahm ein Antibiotikum namens Minocyclin ein, das meine Zahnfleischschmerzen linderte. Die Nebenwirkungen schienen eher Kopfschmerzen und Müdigkeit zu sein, und ich wachte mitten in der Nacht auf, nachdem ich mittags zwei Tabletten genommen hatte.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8594.0,"<user_name> Nach der Einnahme von Mesalazin konnte ich etwa drei Mahlzeiten am Tag nicht mehr essen, das Medikament passte nicht zu mir, ich würde eine Darminfektion bekommen.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8549.0,"<user_name> Nun, ich scheine eine gewisse Erleichterung durch die Einnahme von Steroiden zu bekommen, aber ich will sie nicht wirklich nehmen, weil ich Angst vor den Nebenwirkungen habe.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503.0,"Wussten Sie, dass Azathioprin Darmbakterien abtötet? Dieser Zytokinsturm soll bei Menschen auftreten, die immunsuppressive Medikamente gegen Colitis ulcerosa und Morbus Crohn einnehmen <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6207.0,"<user_name> Er scheint eine Kombination aus Amiodaron und >f (Arrhythmikum) einzunehmen, um Blutgerinnsel zu verhindern. Wenn dadurch die Herzvergrößerung fortschreitet, muss sie dann wegen Herzversagens behandelt oder ins Krankenhaus eingewiesen werden?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781.0,"<user_name> Naja etwas, ich habe Antibiotika und Schmerzmittel bekommen - ich glaube die Bauchschmerzen lassen nach!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302.0,Bekanntgabe der Endergebnisse einer nationalen Phase-I-Studie über die Wirksamkeit von Methylprednisolon &gt; Epirubicin-Androgen-Antikörpern bei C-19-Impfstoff-induzierter Thrombophilie<url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8646.0,"<user_name> Ich habe rheumatoide Arthritis und nehme Methotrexat. Die Nebenwirkungen sind so schlimm, dass ich es auf zwei Tabletten pro Tag reduziert habe und ich werde meinen Arzt in vier Monaten wieder sehen und nächste Woche eine Prednison-Reduzierung beginnen! Bitte haben Sie Geduld und halten Sie durch.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240.0,"Amiodaron kann zwar Schilddrüsenfunktionsstörungen und Hypotonie verbessern und die Sekretion von Gefäßendothelzellen stimulieren, kann aber als Nebenwirkung auch eine interstitielle Lungenentzündung verursachen, so dass es nach dem Absetzen erneut überwacht werden sollte.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5664.0,Wirkmechanismus von Azathioprin aufgeklärtTherapie verbessert Prognose (Tohoku Universität)/-Wirksam bei Immunschwäche-Syndrom in Verbindung mit Co-2-Infektion|Neuigkeiten/neuere Informationen | Diabetes Resource Guide<url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6373.0,"Cyclosporin scheint eine Nebenwirkung zu haben, die mit Nierenversagen, Hypertrichose und Haarausfall verbunden ist. Ich fing an, es zu nehmen, und nach ein paar Tagen fühlte ich mich viel besser! Ich danke Ihnen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9189.0,Voller Schwachsinn Corona 5 Corona verursacht Blutgefäßgerinnung (Thrombose) => Aspirin hemmt die Gerinnung) und Ketonproduktion zur Verhinderung von Blutgerinnseln Reale Erfahrung von Corona-positiven Testpersonen <url> <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264.0,"Fieber 6 Stunden nach der Verabreichung von Infliximab. Ich denke, es hilft, dass ich mich viel besser fühle als beim ersten Mal?",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542.0,"<user_name> Gute Nacht, ich habe starke Schmerzen und habe einen intravenösen Tropf mit Antibiotika bekommen. Ich hoffe, dein Fieber steigt heute nicht an.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9331.0,"<user_name> Ich hatte eine Epikarditis mit C, also bekomme ich keine interstitielle Lungenentzündung, wenn ich Amiodaron nehme - ich bekomme sie nicht.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6716.0,"1 Splenomegalie:1 Kleine Splenomegalie.2 Zyanose/Hyperalkoholismus.3 Nicht-erosive Panbronchiolitis.4 Behandlung: Diät, Kortikosteroide.5 Kortikosteroide.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121.0,"<user_name> Gibt es Nebenwirkungen bei Herz-Amiodaron? Bei unserer wurde kürzlich eine pulmonale Thromboembolie festgestellt. Wir geben ihr Antibiotika und Steroide, aber es geht ihr nicht besser, also werden wir sie operieren müssen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8321.0,"<user_name> Colchicin reduziert die Entzündung und lindert die Symptome Ich möchte es nicht bei Menschen einsetzen, die keine Schmerzen und Gelenkschmerzen haben Ich nehme jetzt seit fast drei Jahren Steroide. Je mehr es wirkt, desto besser!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099.0,Colitis ulcerosa Medikament Mesalazin (Asacol) <url>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745.0,"Azathioprin hat auch die Nebenwirkung der Myelosuppression. Der -Co-2-Impfstoff fördert systemische Entzündungen, was das Risiko von Blutzellverlust und Haarausfall erhöht.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206.0,"Isoniazid-Tabletten Zu den Nebenwirkungen gehören Leberschäden. Kontraindiziert, wenn eine orale Einnahme nicht möglich ist.3 Verwendung in Kombination mit Hemmstoffen. Nierenschädigung durch Tuberkulosemittel, Diuretika usw. verhindern. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340.0,"<user_name> Ich habe auch Diabetes Typ 2 und nehme Metformin, ein Medikament, das den Blutzuckerspiegel senkt. Ich mache mir Sorgen wegen der Nebenwirkungen, der Appetitlosigkeit und des Bewegungsmangels, und ich hoffe, dass Sie so schnell wie möglich wieder gesund werden!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426.0,"<user_name> Danke für Ihre Hilfe, ich habe Neurodermitis und Heuschnupfen, aber ich habe gehört, dass die Allergie-Medikamente nicht so gut wirken, wenn sie Steroide enthalten.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7091.0,"<user_name> Colchicin ist ein Medikament gegen Gichtanfälle! Ich habe auch angefangen, es zu nehmen, und es hat viel gegen die Schmerzen geholfen, aber es ist schwer wegen der Nebenwirkungen, wie Müdigkeit. Ich hoffe, es geht dir bald besser.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619.0,"Guten Morgen, regnerische Tage machen es leichter, krank zu werden. #Gichtanfall Tag 144 #Erreicht 55 Tage Nüchternheit #Sobriety 8/14 - Trinken #Febrik Tag 103 #Colchicine Tag 101 #Selecox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577.0,"<user_name> Ich verstehe! Ich habe etwa einen Monat lang Steroide genommen, als meine Allergien schlimm waren, und mir wurde gesagt, dass die Nebenwirkung sei, dass ich zu Diabetes neige, aber dann habe ich sie abgesetzt und es wurde in mein Medikamentenbuch geschrieben!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412.0,"Ich habe starke Unterleibsschmerzen, die auf eine Nebenwirkung der Antibiotika zurückzuführen sind, die mir der Zahnarzt gestern gegeben hat. Ich will die Schmerzmittel nicht nehmen, aber ich kann heute nicht, also muss ich bis morgen warten. ...... Ich wusste, es würde besser werden...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
683.0,"<user_name> Es scheint, dass Cisplatin wegen der starken gastrointestinalen Symptome von Nebenwirkungen vermieden werden sollte. Ich dachte, ich würde nach der ersten Woche der Krebsbehandlung auch unter Übelkeit und Schüttelfrost leiden, lol.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144.0,"<user_name> Sorry für die späte Antwort, das Fieber ging runter, als ich ihr IV Antibiotika gab. Aber am dritten Tag hatte ich wieder leichtes Fieber und jetzt ist es wieder auf 37°C gestiegen... Mir wurde nur eine Blutprobe entnommen, also kann ich es nicht mit Sicherheit sagen, aber es geht mir gut.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986.0,"<user_name> Mesalazin ist für mich dasselbe. Ich habe seit langem Unterleibsschmerzen und Kopfschmerzen, die etwa dreieinhalb Stunden nach dem Essen beginnen. Nehme ich irgendwelche Medikamente?",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2052.0,"<user_name> Sie nehmen also Amiodaron innerlich ein. Ich habe auch eine Lungenembolie, aber als ich einen Herzklappenersatz hatte, war meine Herzfrequenz ziemlich hoch und ich war nach der Operation zwei Monate lang im Krankenhaus.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0,"Tag 3 nach der Verabreichung von Infliximab. Das Fieber ist auf ein normales Maß gesunken und das Unwohlsein hat sich ein wenig beruhigt. Ich frage mich, ob die Schwellung in meinem Hals abklingen wird...",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6457.0,Ich habe starke Gelenkschmerzen und Übelkeit wegen des Infliximab... Es heißt Magen-Darm-Probleme in den Nebenwirkungen.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5154.0,"<user_name> Schön, Sie zu treffen und folgen Sie. Ich war auch mit Colitis ulcerosa im April diagnostiziert und mit Steroiden behandelt, aber aufgrund von Nebenwirkungen mein Immunsystem war kompromittiert und ich beschloss, eine Anti-alpha-Antikörper-Produkt namens Infliximab verwenden.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.0,"<user_name> Ich habe auch von r. gehört, dass ich zwei Kurse von Cisplatin gemacht habe und der Haarausfall aufgehört hat, und dass eine Nebenwirkung der Medikamente Haarausfall ist.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555.0,"Minocyclin, eine Nebenwirkung des Antibiotikums? Ich hatte einen schlimmen Hautausschlag und das Auftragen der Salbe nach dem Bad hat überhaupt nicht geholfen, aber ich habe beschlossen, es noch einen Tag länger zu nehmen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013.0,"<user_name> Als ich letzten Monat beim Arzt war, habe ich auch eine Woche lang Colchicin-Tabletten ausprobiert, aber der Durchfall und die Übelkeit halten immer noch an.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6550.0,"<user_name> Es scheint sehr lange zu dauern, bis Infliximab wirkt, und die Nebenwirkung könnte eine interstitielle Lungenentzündung sein.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,"Kann man Diabetes bekommen, wenn man Metformin nimmt? <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6153.0,Cyclosporin (Neoral): hemmt die Proteinsynthese und ist bei atopischer Dermatitis angezeigt. Bei gleichzeitiger Anwendung mit Ciclesonid-Etoposid-Medikamenten kann der Albuminspiegel ansteigen und eine arzneimittelinduzierte Nierenfunktionsstörung auftreten.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6982.0,"<user_name> Es scheint weniger Nebenwirkungen zu haben, wenn es zusammen mit Amiodaron eingenommen wird, da Amiodaron zur Hypothyreose beiträgt. Außerdem heißt es, man solle auf erhöhten Blutdruck und interstitielle Lungenentzündung achten! <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021.0,"<user_name> Zu den Nebenwirkungen von Amiodaron gehören interstitielle Lungenentzündung und Schilddrüsenhormon-Anomalien, und ich beginne mich zu fragen, ob es für Patienten mit sicher ist. Ich werde während der Einnahme von Amiodaron tachykard sein, und meine Ernährung wird gestört sein...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071.0,"<user_name> Ich nehme Azathioprin. Bitte beachten Sie, dass es Nebenwirkungen hat, die Leberschäden und hohe Blutzuckerwerte verursachen können.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6822.0,"1 Wenn die Hautentzündung mit Minocyclin reduziert wird und dann wieder aufflammt und abheilt, können E. coli beteiligt sein und eine Infektion verursachen. 2 Es kann bei der Behandlung von Pilzinfektionen (Geschwüren), die durch die Einnahme von Antibiotika verursacht werden, wirksam sein. Darüber hinaus ist die Wirksamkeit nachgewiesen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7691.0,"Ich habe im Internet gesehen, dass Azathioprin oder Allopurinol ein gutes Immunsuppressivum für (Colitis ulcerosa) ist, aber ich frage mich, ob das das richtige war? <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394.0,"(menschliche Blastozyste) hat sich gezeigt, dass eine Langzeitbehandlung mit niedrig dosiertem Infliximab das Wachstum beeinträchtigt und die Remission aufrechterhält; es wird auch zur Behandlung von Schwangerschaftsdiabetes und anderen Erkrankungen eingesetzt. #pe read<url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8166.0,"Die Colitis ulcerosa kann mit Azathioprin behandelt werden, das eine immunsuppressive Wirkung hat. Wenn dieses Medikament jedoch zu wirksam ist, treten als Nebenwirkungen allgemeine Müdigkeit und Übelkeit auf. Um dies zu verhindern, wird auch die Verabreichung von (Xanthinoxidase-)Präparaten empfohlen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787.0,Ich habe Unterleibsschmerzen als Nebenwirkung der Einnahme von Colchicin!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9337.0,"<user_name> Als mir Cyclosporin verschrieben wurde, hatte ich auch Magenschmerzen und Durchfall. Passen Sie auf sich auf!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6854.0,"<user_name> Ich habe also gehört, dass die Anwendung von Amiodaron bei Patienten mit Herzstillstand zu einer interstitiellen Lungenentzündung führen kann. Außerdem scheint es wahrscheinlich, dass Lidocain etwas Schlechtes bewirkt. Es ist möglich, dass Sie auch andere Antiarrhythmika einnehmen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822.0,"<user_name> Ich verstehe! Ich nehme auch jeden Tag Steroide. Es gibt eine Menge Nebenwirkungen, ich hatte letztes Jahr eine Gesichtslähmung und war im Krankenhaus, aber es schien meine Nahrungsaufnahme usw. nicht zu beeinträchtigen... (LOL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081.0,"Mir ist von dem Minocyclin schwindelig und übel, soll ich das Krankenhaus noch einmal anrufen?",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3909.0,"Minocyclin ist bei neuropathischen Schmerzen angezeigt. Zum Beispiel wird es manchmal in Arzneimitteln gegen Akne und Ekzeme (z. B. mi) verwendet, aber es wurde nicht zur Verbesserung von # Hautkrankheiten eingesetzt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680.0,"Mein Fieber ist auf 36°C gesunken, wahrscheinlich weil ich Steroide genommen habe, aber ich habe immer noch leichtes Fieber <url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234.0,"Hallo <user_name>. Ich bin auf Methotrexat, und es gab eine Zeit, wenn ich nur für einen Tag und eine Hälfte schlafen konnte, weil ich so übel von diesem Medikament war ... (weint) In meinem Fall, ich habe nicht viele Nebenwirkungen, aber ich neige dazu, Müdigkeit zu bekommen!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311.0,Guten Morgen Gestern und heute scheint es ein bisschen heiß zu sein. Es wird am Morgen regnen #Gichtanfall Tag 149 #Erreicht 55 Tage der Nüchternheit #Sobriety 8/14 - Trinken #Febrik Tag 103 #Colchicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279.0,"Bei erwachsenen Patienten, die monoklonale Anti-Human-Alpha-Antikörper-Präparate (Infliximab) erhielten, wurden keine signifikanten Nebenwirkungen der klinischen Remission beobachtet. Es wird über die Häufigkeit neurologischer Störungen berichtet, die mit verlängertem unheilbarem Koma und Krankenhausaufenthalt verbunden sind. #pe read<url>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107.0,"#C19 Mein Gesicht ist aufgrund der Nebenwirkungen der Krebsbehandlung geschwollen und aufgedunsen. Die Schmerzen sind heute Morgen schlimmer, aber leichter als letzte Nacht. Ich war nicht von Cyclophosphamid oder Prednisolon betroffen.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1115.0,"Ich habe gestern mit der Einnahme von Antibiotika begonnen, und die Schwellung ist stark zurückgegangen, die Entzündung ist immer noch da, aber es wird besser, also werde ich noch ein bisschen durchhalten.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645.0,"<user_name>Ich habe ein Rezept für Antibiotika bekommen, also bin ich sicher, dass es sich in ein paar Tagen wieder beruhigt. Wenn du Fieber bekommst, solltest du so schnell wie möglich einen HNO-Arzt aufsuchen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701.0,"<user_name> Ich nehme Methotrexat jetzt seit etwa zwei Jahren und ich glaube nicht, dass ich bisher irgendwelche Nebenwirkungen hatte! Ich habe nur eine harte Zeit mit Müdigkeit und Übelkeit lol Ich habe die Dosis um 1mg reduziert und es ist viel einfacher!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.0,"Ich habe gerade gestern Infliximab genommen und jetzt kommen die Bauchschmerzen wieder, und es ist schwer. Ich weiß nicht, was ich jetzt tun werde, beruhige dich einfach morgen!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828.0,"Pathophysiologie 1 Rheumatoide Arthritis: Autoimmunerkrankung (Kortikosteroide sind unwirksam); 2 Hypoglykämie: seltene Muskelschwäche und Ödeme 510 Tage nach Beginn der Symptome; 3 Abdominales C: Hypertonie, Tachykardie, ""[Behandlung der akuten Leukämie].",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6262.0,"<user_name> Schön, dich kennenzulernen. Ich bin auch mit Colitis ulcerosa im Krankenhaus und habe Azathioprin eingenommen! Ich habe Angst vor den Nebenwirkungen, und jetzt bin ich nervös.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714.0,"<user_name> Danke für Ihre Hilfe. Früher habe ich Fieber von Colchicin bekommen, aber ich nehme es jetzt nicht.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138.0,"Azathioprin, Mercaptopurin-2-Rezeptor-Antagonist: kann als Medikament bei Neuromyelitis optica, Multipler Sklerose und C-19 nützlich sein/ Differentialdiagnose. <url>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
